0,174,37,17,9,1,8,1,1,2,2,15,8,7,16,17,1,1,-1,0,0,0
0,175,56,11,16,0,0,0,6,4,1,47,12,14,11,11,2,0,2,0,0,0
0,176,25,15,12,1,13,4,1,0,2,3,9,11,7,6,1,0,1,0,0,0
0,177,31,11,10,1,1,0,1,0,2,7,20,19,2,4,2,0,1,0,0,0
0,178,55,17,17,1,0,0,3,2,0,25,11,9,15,17,1,1,1,0,0,0
0,179,37,15,12,1,8,2,4,2,3,12,19,19,5,6,1,0,2,0,0,0
0,180,47,17,12,1,4,1,3,3,1,31,11,10,17,14,1,1,0,0,0,0
0,181,29,14,14,1,4,1,0,0,1,5,15,14,3,1,1,0,0,0,0,0
0,182,36,14,9,1,5,0,3,2,1,13,9,10,16,15,1,1,1,0,0,0
0,183,42,15,16,0,1,3,1,0,3,7,26,26,3,3,2,0,1,0,0,0
0,184,37,12,10,1,1,0,2,3,1,15,9,8,13,14,1,1,-1,0,0,0
0,185,31,3,16,0,0,2,2,0,3,3,29,29,2,2,2,0,2,0,0,0
0,186,41,17,9,1,6,0,2,2,1,18,8,7,20,18,1,1,0,0,0,0
0,187,36,15,10,1,9,0,4,1,2,12,17,16,8,8,1,0,3,0,0,0
0,188,26,13,14,0,2,2,0,0,2,0,14,14,2,1,1,0,0,0,0,0
0,189,28,14,7,2,7,0,2,1,1,10,7,6,15,12,1,1,1,0,0,0
0,190,23,12,6,2,8,0,1,2,2,4,10,10,8,6,1,0,-1,0,0,0
0,191,41,12,14,0,0,2,2,3,1,19,12,10,11,12,1,1,-1,0,0,0
0,192,28,12,15,0,2,3,0,0,2,4,16,16,1,2,1,0,0,0,0,0
0,193,23,9,7,1,4,1,2,1,2,10,12,12,6,4,1,0,1,0,0,0
0,194,41,13,12,1,5,0,2,0,4,26,18,19,6,5,1,0,2,0,0,0
0,195,34,17,13,1,11,4,1,2,2,3,14,12,8,9,1,0,-1,0,0,0
0,196,22,8,7,1,3,0,1,0,1,6,9,9,4,6,1,1,1,0,0,0
0,197,60,16,13,1,4,0,5,5,1,45,20,18,11,14,1,1,0,0,0,0
0,198,28,12,9,1,6,2,2,1,2,5,12,11,8,10,1,0,1,0,0,0
0,199,26,14,7,2,5,2,0,1,1,7,5,4,8,12,1,1,-1,0,0,0
0,200,31,15,8,1,6,1,0,2,1,5,7,6,11,13,1,1,-2,0,0,0
0,201,25,14,13,1,5,2,0,0,2,5,11,9,1,2,1,0,0,0,0,0
0,202,31,17,11,1,11,5,2,1,4,5,9,9,15,15,1,0,1,0,0,0
0,203,34,16,12,1,9,4,1,1,2,11,11,8,11,14,1,1,0,0,0,0
0,204,21,12,10,1,11,2,1,0,2,3,8,10,4,4,1,0,1,0,0,0
0,205,40,15,9,1,3,0,2,4,1,15,11,10,12,11,1,1,-2,0,0,0
0,206,41,10,17,0,1,0,5,0,3,15,17,16,4,4,2,0,5,0,0,0
0,207,42,13,17,0,1,4,2,0,3,10,26,26,2,3,2,0,2,0,0,0
0,208,25,4,12,0,1,0,3,0,3,5,21,22,2,3,2,0,3,0,0,0
0,209,38,13,12,1,2,2,2,1,1,10,14,15,8,5,1,1,1,0,0,0
0,210,44,13,16,0,8,1,2,0,4,17,22,25,5,5,1,0,2,0,0,0
0,211,30,15,6,2,5,0,0,3,1,14,4,2,16,14,1,1,-3,0,0,0
0,212,44,15,13,1,9,0,3,2,2,11,27,27,10,7,1,0,1,0,0,0
0,213,26,15,7,2,9,0,0,1,1,10,3,2,11,12,1,1,-1,0,0,0
0,214,29,9,13,0,0,0,1,0,4,4,12,13,5,5,2,0,1,0,0,0
0,215,25,3,14,0,1,3,2,0,4,0,24,24,2,2,2,0,2,0,0,0
0,216,39,16,11,1,7,0,3,1,3,11,21,18,4,5,1,0,2,0,0,0
0,217,35,16,9,1,7,0,2,2,0,14,8,9,11,10,1,2,0,0,0,0
0,218,32,16,8,2,10,1,3,3,3,11,15,12,10,9,1,0,0,0,0,0
0,219,23,14,10,1,12,4,1,0,2,5,8,9,8,8,1,0,1,0,0,0
0,220,27,15,11,1,11,0,1,1,2,0,13,13,7,7,1,0,0,0,0,0
0,221,29,13,11,1,8,6,2,2,2,14,13,11,6,9,1,1,0,0,0,0
0,222,40,14,14,1,3,1,1,0,4,7,26,25,3,3,2,0,1,0,0,0
0,223,40,15,13,1,0,3,1,2,1,12,8,8,13,16,1,1,-1,0,0,0
0,224,26,13,11,1,9,6,2,1,4,5,10,10,10,10,1,0,1,0,0,0
0,225,36,10,12,0,0,1,1,1,1,12,10,7,11,12,1,1,0,0,0,0
0,226,21,9,7,1,0,0,0,0,0,19,5,5,2,2,1,0,0,0,0,0
0,227,51,20,15,1,7,1,1,2,1,22,15,13,13,15,1,1,-1,0,0,0
0,228,49,16,17,0,10,1,3,0,5,17,26,26,5,5,1,0,3,0,0,0
0,229,20,11,5,2,6,0,0,1,1,9,4,3,8,7,1,1,-1,0,0,0
0,230,21,15,5,3,11,1,0,1,3,8,4,4,13,11,1,0,-1,0,0,0
0,231,30,13,11,1,5,4,1,1,2,10,9,7,10,12,1,1,0,0,0,0
0,232,21,13,6,2,9,3,1,1,3,10,6,4,10,12,1,0,0,0,0,0
0,233,33,16,12,1,10,6,1,1,3,10,13,11,13,15,1,0,0,0,0,0
0,234,39,15,11,1,3,1,2,3,1,19,13,11,9,8,1,1,-1,0,0,0
0,235,37,11,17,0,3,2,3,0,4,4,15,17,5,6,2,0,3,0,0,0
0,236,27,14,10,1,9,7,1,2,4,7,8,7,15,14,1,0,-1,0,0,0
0,237,30,14,9,1,10,1,2,1,1,6,14,13,8,8,1,0,1,0,0,0
0,238,40,12,15,0,1,2,1,0,4,3,29,29,3,2,2,0,1,0,0,0
0,239,34,17,8,2,9,0,2,1,1,12,7,7,18,15,1,1,1,0,0,0
0,240,27,14,10,1,9,3,1,0,1,15,9,10,8,8,1,0,1,0,0,0
0,241,27,16,10,1,11,5,1,1,4,9,7,7,11,11,1,0,0,0,0,0
0,242,39,14,10,1,3,0,2,2,1,10,14,15,10,9,1,1,0,0,0,0
0,243,47,15,17,0,3,1,2,0,4,9,32,31,3,3,2,0,2,0,0,0
0,244,41,10,18,0,0,1,4,0,2,16,18,22,4,2,2,0,4,0,0,0
0,245,23,13,9,1,8,3,1,2,4,6,7,7,7,8,1,0,-1,0,0,0
0,246,21,15,11,1,9,2,0,0,2,4,6,6,2,1,1,0,0,0,0,0
0,247,26,12,6,2,5,1,0,1,1,10,7,6,7,12,1,1,-1,0,0,0
0,248,48,16,18,0,1,3,1,0,4,3,34,32,2,3,2,0,1,0,0,0
0,249,19,7,10,0,0,1,0,0,2,5,12,10,2,1,1,0,0,0,0,0
0,250,34,13,12,1,2,1,1,0,4,7,21,21,3,2,2,0,1,0,0,0
0,251,35,12,11,1,0,0,2,2,1,4,10,9,13,15,1,1,0,0,0,0
0,252,22,4,11,0,0,1,2,0,3,7,18,18,2,2,2,0,2,0,0,0
0,253,33,14,10,1,8,1,3,1,2,11,8,9,14,12,1,1,2,0,0,0
0,254,42,19,12,1,13,1,3,3,3,21,16,18,10,13,1,0,0,0,0,0
0,255,38,13,9,1,3,1,1,3,1,19,11,11,11,10,1,1,-2,0,0,0
0,256,12,12,1,12,12,0,0,1,2,0,1,1,12,12,1,0,-1,0,0,0
0,257,26,12,12,1,1,1,0,0,1,11,11,12,3,1,1,0,0,0,0,0
0,258,32,15,7,2,8,0,2,3,0,24,4,6,10,9,1,1,-1,0,0,0
0,259,25,2,13,0,0,1,2,0,4,0,25,25,2,2,2,0,2,0,0,0
0,260,31,16,16,1,4,1,0,0,2,3,16,14,2,1,1,0,0,0,0,0
0,261,24,14,6,2,7,1,0,2,1,4,4,4,11,9,1,1,-2,0,0,0
0,262,31,14,9,1,8,1,2,1,2,13,12,13,7,9,1,0,1,0,0,0
0,263,31,13,9,1,7,0,3,1,2,7,14,14,6,4,1,0,2,0,0,0
0,264,31,15,13,1,5,0,0,0,1,15,12,12,2,3,1,0,0,0,0,0
0,265,24,12,8,1,8,1,2,1,2,3,11,9,7,7,1,0,1,0,0,0
0,266,34,11,10,1,1,0,3,2,1,16,8,8,10,11,1,1,1,0,0,0
0,267,27,15,9,1,9,2,1,1,2,5,11,12,4,6,1,0,0,0,0,0
0,268,24,13,11,1,11,1,1,0,2,6,9,11,4,4,1,0,1,0,0,0
0,269,14,12,3,4,10,2,0,1,2,3,2,1,10,12,1,0,-1,0,0,0
0,270,39,17,14,1,7,4,1,1,1,24,14,14,8,9,1,0,0,0,0,0
0,271,38,13,14,0,4,0,1,0,5,6,25,25,3,2,2,0,1,0,0,0
0,272,39,11,9,1,0,0,3,4,0,30,9,7,11,13,1,1,-1,0,0,0
0,273,37,14,9,1,9,1,3,3,2,11,17,18,12,12,1,0,0,0,0,0
0,274,26,8,10,0,6,0,2,0,6,12,15,15,3,3,1,0,2,0,0,0
0,275,35,15,10,1,7,0,2,1,1,13,9,9,9,9,1,1,1,0,0,0
0,276,37,12,12,1,0,1,2,2,1,18,9,9,12,13,1,1,0,0,0,0
0,277,26,16,8,2,11,1,1,2,3,8,6,6,13,11,1,0,-1,0,0,0
0,278,39,8,14,0,0,1,6,1,1,26,14,14,5,4,2,0,5,0,0,0
0,279,59,14,14,1,0,3,4,8,1,48,18,15,10,10,1,2,-4,0,0,0
0,280,25,17,12,1,9,1,0,0,1,7,6,7,2,3,1,0,0,0,0,0
0,281,30,16,9,1,11,2,2,2,3,6,12,11,10,7,1,0,0,0,0,0
0,282,28,15,14,1,4,2,0,0,2,13,11,10,2,2,1,0,0,0,0,0
0,283,33,17,13,1,12,0,2,1,2,0,17,17,9,9,1,0,1,0,0,0
0,284,46,18,16,1,4,5,2,2,2,15,12,12,15,16,1,1,0,0,0,0
0,285,26,14,13,1,13,4,1,0,2,3,11,13,6,5,1,0,1,0,0,0
0,286,44,11,14,0,1,0,3,0,4,17,29,30,3,3,2,0,3,0,0,0
0,287,32,14,11,1,8,4,1,1,3,20,9,7,10,11,1,0,0,0,0,0
0,288,35,10,12,0,2,2,2,0,3,13,23,23,3,4,2,0,2,0,0,0
0,289,52,19,12,1,5,0,3,4,0,46,11,11,12,7,1,1,-1,0,0,0
0,290,41,12,15,0,4,2,2,0,4,6,29,30,3,3,2,0,2,0,0,0
0,291,25,12,13,0,1,2,0,0,1,4,13,12,3,1,1,0,0,0,0,0
0,292,17,13,6,2,10,0,0,1,2,0,5,5,7,7,1,0,-1,0,0,0
0,293,46,16,14,1,6,3,3,4,0,32,16,15,9,11,1,0,-1,0,0,0
0,294,21,15,7,2,12,0,1,2,2,4,6,6,8,8,1,0,-1,0,0,0
0,295,23,13,7,1,10,3,1,1,2,9,9,6,10,12,1,0,0,0,0,0
0,296,27,11,12,0,7,2,1,0,2,8,15,15,5,5,1,0,1,0,0,0
0,297,42,15,11,1,3,0,3,2,2,29,7,7,13,14,1,1,1,0,0,0
0,298,52,16,12,1,2,0,3,3,3,18,18,17,15,17,1,0,0,0,0,0
0,299,28,13,8,1,5,0,1,1,1,5,9,8,7,6,1,1,0,0,0,0
0,300,24,12,13,0,3,2,1,0,2,5,10,12,2,1,1,0,1,0,0,0
0,301,43,16,9,1,6,1,4,2,1,30,7,6,15,18,1,1,2,0,0,0
0,302,49,11,18,0,0,2,2,0,4,10,36,35,3,3,2,0,2,0,0,0
0,303,31,15,12,1,9,10,2,2,4,7,9,8,18,17,1,0,0,0,0,0
0,304,42,14,10,1,6,0,3,2,1,29,11,11,16,12,1,1,1,0,0,0
0,305,21,10,9,1,7,1,2,1,2,4,11,11,5,5,1,0,1,0,0,0
0,306,35,13,8,1,6,0,3,2,1,17,12,12,10,10,1,1,1,0,0,0
0,307,20,12,10,1,6,1,0,0,2,5,7,8,3,2,1,0,0,0,0,0
0,308,42,18,10,1,5,0,1,3,1,13,11,12,12,12,1,2,-2,0,0,0
0,309,21,12,5,2,6,1,0,1,0,12,4,2,9,12,1,0,-1,0,0,0
0,310,26,14,13,1,4,1,0,0,2,4,12,12,1,2,1,0,0,0,0,0
0,311,35,17,10,1,13,1,2,2,4,13,13,14,10,9,1,0,0,0,0,0
0,312,37,16,9,1,5,0,0,2,1,8,10,8,13,12,1,1,-2,0,0,0
0,313,34,12,12,1,5,2,2,0,1,9,17,17,5,3,1,0,2,0,0,0
0,314,27,13,13,1,8,1,2,0,2,2,12,13,4,3,1,0,2,0,0,0
0,315,45,15,11,1,3,1,3,5,1,34,16,15,4,6,1,0,-2,0,0,0
